RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
9,0,California,State,CA,204441.0,205306.0,206386.0,208654.0,211074.0,213587.0,216207.0,218991.0,221801.0,224464.0,227136.0,229756.0,231867.0,234051.0,236545.0,239678.0,242578.0,245111.0,247515.0,249917.0,252309.0,254578.0,256738.0,258782.0,260366.0,262086.0,264106.0,266875.0,269971.0,273359.0,277334.0,281578.0,285816.0,289808.0,293777.0,297717.0,301063.0,304205.0,307630.0,311689.0,316132.0,319961.0,324214.0,328758.0,333949.0,338838.0,343522.0,348067.0,352888.0,358409.0,364661.0,371782.0,379997.0,389060.0,398047.0,406469.0,414503.0,422343.0,429010.0,435774.0,441614.0,448449.0,455499.0,463643.0,471111.0,477884.0,484416.0,491187.0,497955.0,504551.0,509425.0,513956.0,517614.0,521043.0,524436.0,527414.0,530477.0,532228.0,532571.0,532342.0,530777.0,529396.0,527961.0,526805.0,525928.0,524727.0,522937.0,520665.0,516886.0,512882.0,507552.0,502309.0,496181.0,489863.0,483585.0,476710.0,470113.0,461858.0,451909.0,440329.0,428485.0,417434.0,405981.0,395167.0,385338.0,377123.0,368742.0,360826.0,353516.0,348837.0,344606.0,340451.0,336416.0,333164.0,330953.0,328992.0,327501.0,327023.0,328849.0,331520.0,333758.0,334192.0,335474.0,337042.0,338733.0,338166.0,336593.0,334250.0,332212.0,329973.0,328184.0,327083.0,326160.0,325108.0,323254.0,321489.0,318607.0,316812.0,315179.0,313198.0,310802.0,308341.0,307739.0,307199.0,307029.0,306795.0,306952.0,307702.0,309019.0,310870.0,312963.0,315349.0,318050.0,321678.0,325683.0,331234.0,336862.0,343341.0,349914.0,357006.0,364164.0,371681.0,378858.0,385485.0,391389.0,396959.0,402627.0,407969.0,413421.0,418091.0,420593.0,421550.0,421934.0,422525.0,422973.0,422793.0,423500.0,425180.0,427937.0,430415.0,433068.0,435873.0,438899.0,441051.0,443356.0,445034.0,445623.0,446881.0,449070.0,452912.0,455986.0,460167.0,464083.0,467506.0,469335.0,471697.0,473995.0,476428.0,477081.0,478730.0,480619.0,484313.0,487248.0,489893.0,492885.0,495977.0,499027.0,501579.0,504577.0,507942.0,509427.0,511106.0,513397.0,517575.0,521816.0,526101.0,530840.0,536013.0,540408.0,543838.0,546577.0,549309.0,551002.0,552362.0,553271.0,555058.0,556183.0,556126.0,555611.0,554818.0,554761.0,555588.0,556754.0,557747.0,557806.0,558335.0,559467.0,561506.0,563029.0,565176.0,567863.0,571967.0,576691.0,580263.0,580338.0,579412.0,581950.0,588970.0,598035.0,606837.0,615011.0,622418.0,629141.0,636727.0,645108.0,655936.0,670881.0,688751.0,708110.0,722462.0,732805.0,738013.0,743584.0,750481.0,760913.0,773339.0,788658.0,803386.0,814460.0,816804.0
54,1,Texas,State,TX,115200.0,115320.0,115357.0,115562.0,115608.0,115674.0,115667.0,115878.0,116127.0,116397.0,116735.0,117116.0,117344.0,117295.0,117081.0,116997.0,117090.0,117229.0,117354.0,117444.0,117551.0,117676.0,117749.0,117817.0,117887.0,118085.0,118454.0,118923.0,119386.0,119885.0,120365.0,120886.0,121303.0,121663.0,121970.0,122241.0,122492.0,122686.0,122933.0,123156.0,123379.0,123585.0,123777.0,124013.0,124203.0,124420.0,124547.0,124671.0,125204.0,,,129406.0,130359.0,130828.0,131394.0,131893.0,132530.0,133076.0,133569.0,133996.0,134577.0,135083.0,135586.0,135975.0,136369.0,136779.0,137096.0,137396.0,137692.0,137904.0,138206.0,138402.0,138624.0,138921.0,139316.0,139845.0,140475.0,141105.0,141702.0,142204.0,142772.0,143538.0,144194.0,144867.0,145095.0,145205.0,145204.0,145582.0,146067.0,146627.0,147051.0,147545.0,148007.0,148425.0,148741.0,149053.0,148649.0,148131.0,147485.0,147357.0,147188.0,146981.0,146812.0,146332.0,145710.0,145021.0,144412.0,143858.0,143344.0,143200.0,143214.0,143301.0,143331.0,143285.0,143306.0,143098.0,142891.0,142624.0,142755.0,142902.0,142908.0,142888.0,142989.0,143305.0,143551.0,143524.0,143133.0,142505.0,141850.0,141223.0,140585.0,140069.0,139614.0,139146.0,138734.0,138351.0,138060.0,137682.0,137537.0,137410.0,137360.0,137172.0,136887.0,136593.0,136510.0,136762.0,137219.0,137630.0,138066.0,138482.0,138984.0,139343.0,139552.0,139715.0,140080.0,140594.0,141283.0,142019.0,142934.0,143884.0,144829.0,145768.0,146729.0,147628.0,148560.0,149561.0,150623.0,151588.0,152527.0,153541.0,154475.0,155323.0,156178.0,157168.0,158063.0,158906.0,159692.0,160580.0,161591.0,162700.0,163860.0,165034.0,166233.0,167414.0,168515.0,169620.0,170627.0,171457.0,172189.0,173086.0,174043.0,175118.0,176196.0,177241.0,178161.0,179076.0,180142.0,181178.0,182182.0,182964.0,183801.0,184676.0,185890.0,187264.0,188485.0,189662.0,190569.0,191544.0,192344.0,193213.0,193901.0,194615.0,195397.0,196395.0,197445.0,198473.0,199474.0,200482.0,201530.0,202621.0,203637.0,204641.0,205500.0,206477.0,207336.0,208281.0,209123.0,210119.0,211278.0,212364.0,213100.0,213546.0,213974.0,214460.0,214975.0,215611.0,216388.0,216842.0,217236.0,217456.0,218058.0,218603.0,219382.0,220065.0,220647.0,221228.0,222053.0,223464.0,225402.0,227678.0,229969.0,232171.0,234470.0,237281.0,240276.0,243970.0,248353.0,253839.0,259554.0,265291.0,270214.0,274551.0,278248.0,282576.0,287309.0,292825.0,298309.0,304430.0,309959.0,314718.0
43,2,New York,State,NY,140342.0,141036.0,141613.0,142840.0,143938.0,145065.0,145953.0,146691.0,147322.0,148055.0,149035.0,150102.0,151123.0,151958.0,152774.0,153654.0,154610.0,155629.0,156688.0,157772.0,158799.0,159894.0,161056.0,162316.0,163555.0,164722.0,165734.0,166798.0,167893.0,169146.0,170453.0,171895.0,173328.0,174716.0,176083.0,177563.0,179016.0,180451.0,182021.0,183500.0,184974.0,186375.0,187862.0,189674.0,191664.0,193663.0,195239.0,196668.0,198153.0,199604.0,200762.0,202006.0,203512.0,205388.0,207402.0,209390.0,211438.0,213351.0,215322.0,217176.0,219004.0,220813.0,222395.0,224143.0,226000.0,227950.0,230022.0,232184.0,234452.0,236681.0,238582.0,240522.0,242144.0,243648.0,244910.0,246016.0,247082.0,248187.0,249231.0,250172.0,250694.0,251112.0,251312.0,251551.0,251715.0,251840.0,252044.0,252002.0,252164.0,252168.0,252289.0,252429.0,252415.0,252627.0,252756.0,252767.0,252755.0,252499.0,252353.0,251939.0,251369.0,250564.0,249544.0,248467.0,247247.0,245732.0,244122.0,242683.0,241392.0,240368.0,239440.0,238726.0,237990.0,237176.0,236347.0,235463.0,234785.0,234280.0,233987.0,233795.0,233597.0,233636.0,233756.0,234275.0,234711.0,235236.0,235389.0,235014.0,234231.0,233077.0,232106.0,231169.0,230634.0,230156.0,229822.0,229278.0,228765.0,227988.0,227326.0,226655.0,226054.0,225440.0,224768.0,224248.0,223788.0,223321.0,223045.0,222965.0,223184.0,223416.0,223613.0,223703.0,223714.0,223568.0,223553.0,223668.0,223888.0,224326.0,224760.0,225529.0,226312.0,227210.0,227974.0,228517.0,228953.0,229452.0,229997.0,230507.0,231007.0,231516.0,232154.0,232794.0,233408.0,233933.0,234244.0,234471.0,234654.0,234857.0,235098.0,235443.0,235720.0,235893.0,235974.0,236337.0,236873.0,237547.0,238179.0,238736.0,239243.0,239598.0,239881.0,240036.0,240220.0,240716.0,241430.0,242265.0,243074.0,243791.0,244469.0,245179.0,245850.0,246645.0,247484.0,248490.0,249418.0,250046.0,250631.0,251517.0,252761.0,254242.0,255419.0,256469.0,257378.0,258268.0,259298.0,260211.0,261427.0,262592.0,263878.0,264998.0,266057.0,267149.0,268369.0,269715.0,271075.0,272236.0,273222.0,274089.0,275040.0,276026.0,277152.0,278108.0,278970.0,279547.0,279911.0,280188.0,280432.0,280735.0,281217.0,281890.0,282744.0,283702.0,284705.0,285668.0,286236.0,286834.0,288056.0,290031.0,292779.0,296087.0,299695.0,303306.0,306717.0,310283.0,313791.0,317341.0,321921.0,327349.0,333340.0,338109.0,341967.0,344896.0,347754.0,350637.0,353892.0,357601.0,362171.0,366861.0,371734.0,375719.0
14,3,Florida,State,FL,120367.0,120739.0,121124.0,121860.0,122552.0,123227.0,123894.0,124577.0,125282.0,126010.0,126774.0,127567.0,128359.0,129195.0,130072.0,131016.0,131983.0,132983.0,134058.0,135195.0,136341.0,137480.0,138561.0,139643.0,140679.0,141668.0,142664.0,143730.0,144862.0,146029.0,147194.0,148468.0,149670.0,150891.0,152023.0,153322.0,154643.0,156046.0,157482.0,159021.0,160584.0,162114.0,163633.0,165232.0,166889.0,168568.0,170196.0,171761.0,173337.0,174942.0,176751.0,178761.0,181105.0,183758.0,186688.0,189920.0,193071.0,196021.0,198756.0,201655.0,204744.0,208089.0,211899.0,216362.0,221229.0,226518.0,232158.0,237938.0,243428.0,248343.0,252946.0,257326.0,261410.0,265195.0,269254.0,273774.0,277847.0,281048.0,282964.0,284168.0,284359.0,283984.0,283254.0,282131.0,280892.0,279712.0,278421.0,276973.0,274972.0,272417.0,269283.0,265860.0,262437.0,258848.0,255122.0,251318.0,247184.0,243245.0,238956.0,234964.0,230440.0,226252.0,221871.0,217321.0,212749.0,208101.0,203524.0,199157.0,195038.0,191525.0,188153.0,184709.0,181438.0,178345.0,175928.0,173610.0,171476.0,169730.0,168785.0,168039.0,167427.0,166843.0,166509.0,166170.0,165637.0,164810.0,163662.0,162252.0,160733.0,159191.0,157607.0,156116.0,154563.0,153132.0,151633.0,150217.0,148788.0,147570.0,146459.0,145651.0,145042.0,144729.0,144552.0,144457.0,144470.0,144541.0,144837.0,145232.0,145705.0,146196.0,146864.0,147669.0,148644.0,149768.0,150953.0,152325.0,153900.0,155644.0,157350.0,158944.0,160762.0,162547.0,164598.0,166716.0,169052.0,171281.0,173399.0,175393.0,177204.0,178762.0,180092.0,181084.0,182036.0,182807.0,183660.0,184254.0,185069.0,186231.0,187495.0,188828.0,189945.0,191131.0,192055.0,192961.0,193919.0,195007.0,196040.0,197257.0,198606.0,200072.0,201398.0,202989.0,204526.0,206140.0,207319.0,208640.0,209865.0,211275.0,212672.0,214071.0,215353.0,216605.0,218067.0,219627.0,221095.0,222388.0,223574.0,225094.0,226560.0,228070.0,229314.0,230706.0,232060.0,233473.0,234862.0,236401.0,237566.0,238797.0,240147.0,241803.0,243449.0,244883.0,246215.0,247442.0,248658.0,249861.0,251180.0,252610.0,253969.0,254910.0,255523.0,256038.0,256484.0,257010.0,257573.0,257975.0,258324.0,258821.0,259599.0,260390.0,261539.0,262954.0,264622.0,266158.0,267424.0,268412.0,269286.0,270980.0,273241.0,275991.0,278833.0,281804.0,285261.0,288679.0,292679.0,296960.0,302728.0,310065.0,318576.0,327175.0,335507.0,343265.0,350978.0,358149.0,366097.0,374400.0,384479.0,395514.0,406529.0,415762.0
21,4,Illinois,State,IL,148918.0,149239.0,149677.0,150538.0,151423.0,152286.0,153239.0,154352.0,155502.0,156642.0,157672.0,158652.0,159562.0,160380.0,161332.0,162252.0,163370.0,164406.0,165488.0,166586.0,167757.0,168955.0,169985.0,170841.0,171631.0,172517.0,173643.0,174580.0,175603.0,176508.0,177716.0,178994.0,180260.0,181443.0,182314.0,183311.0,184266.0,185416.0,186461.0,187648.0,188688.0,189651.0,190583.0,191820.0,193234.0,194584.0,195677.0,196643.0,197782.0,198930.0,200128.0,201450.0,202918.0,204537.0,206031.0,207510.0,208772.0,210073.0,211377.0,212856.0,214193.0,215571.0,216918.0,218456.0,220062.0,221647.0,223158.0,224649.0,226324.0,227930.0,229328.0,230668.0,232029.0,233352.0,234661.0,235763.0,236953.0,237688.0,238316.0,238805.0,239199.0,239401.0,239531.0,239790.0,240337.0,240783.0,241070.0,241064.0,240916.0,240612.0,240132.0,239612.0,238817.0,238019.0,237191.0,236158.0,235072.0,,,229814.0,,226993.0,225983.0,223130.0,221228.0,218147.0,215650.0,212455.0,209101.0,206696.0,204172.0,202880.0,200941.0,199580.0,198229.0,196947.0,194973.0,193199.0,191548.0,191007.0,190098.0,189711.0,188463.0,188922.0,188429.0,189122.0,187197.0,186101.0,183969.0,182577.0,180293.0,178293.0,176525.0,175157.0,174204.0,172819.0,172031.0,170756.0,170304.0,169173.0,168214.0,166269.0,165069.0,163276.0,162405.0,160773.0,160597.0,160307.0,160644.0,160584.0,160020.0,159418.0,158652.0,158906.0,159225.0,159498.0,160015.0,160796.0,161545.0,162527.0,163376.0,164816.0,165965.0,167424.0,168593.0,170135.0,170842.0,171794.0,172359.0,173414.0,173984.0,174343.0,174919.0,175778.0,176488.0,176722.0,177001.0,177206.0,177592.0,177999.0,178373.0,178836.0,179530.0,180423.0,181172.0,181286.0,181430.0,181356.0,181433.0,181444.0,181608.0,182179.0,182978.0,184418.0,185576.0,186474.0,186922.0,187280.0,187747.0,188086.0,188469.0,188956.0,189804.0,190950.0,192306.0,193536.0,194793.0,195748.0,196495.0,196752.0,197004.0,197295.0,197894.0,198571.0,199391.0,200396.0,201536.0,202590.0,203275.0,203678.0,204021.0,204293.0,204601.0,204799.0,205284.0,205708.0,206297.0,206785.0,207211.0,207853.0,208322.0,208791.0,208902.0,208922.0,208941.0,208978.0,208994.0,208941.0,208942.0,209158.0,209575.0,210025.0,210449.0,210622.0,210550.0,210568.0,211328.0,212665.0,214909.0,217167.0,219486.0,221422.0,222978.0,225180.0,227237.0,229924.0,232377.0,235684.0,239290.0,242840.0,245501.0,247853.0,250216.0,252844.0,255314.0,257800.0,260584.0,263527.0,266813.0,269575.0
47,5,Pennsylvania,State,PA,107087.0,107448.0,107742.0,108312.0,108799.0,109238.0,109682.0,110072.0,110483.0,110874.0,111358.0,111866.0,112374.0,112862.0,113390.0,113964.0,114446.0,114914.0,115405.0,115945.0,116473.0,116943.0,117458.0,117943.0,118449.0,118990.0,119582.0,120238.0,120905.0,121608.0,122382.0,123255.0,124132.0,124980.0,125665.0,126364.0,127046.0,127786.0,128495.0,129272.0,130225.0,131339.0,132502.0,133550.0,134592.0,135563.0,136429.0,137200.0,137894.0,138833.0,139744.0,140789.0,142007.0,143408.0,145029.0,146471.0,147936.0,149137.0,150464.0,151745.0,153099.0,154085.0,155120.0,156316.0,157805.0,159502.0,161259.0,163074.0,164693.0,166144.0,167477.0,168742.0,169835.0,170774.0,171688.0,172705.0,173884.0,175162.0,176256.0,177068.0,177574.0,178003.0,178348.0,178644.0,178969.0,179389.0,179930.0,180375.0,180817.0,181111.0,181488.0,181702.0,181767.0,181814.0,181908.0,181957.0,181828.0,181770.0,181651.0,181571.0,181270.0,180866.0,180143.0,179245.0,178357.0,177644.0,176940.0,176137.0,175333.0,174913.0,174740.0,174606.0,174284.0,173880.0,173474.0,172972.0,172533.0,172269.0,172282.0,172413.0,172726.0,173116.0,173675.0,174153.0,174412.0,174355.0,173958.0,173344.0,172480.0,171520.0,170486.0,169564.0,168789.0,168174.0,167715.0,167148.0,166503.0,165655.0,164886.0,164285.0,163885.0,163514.0,163108.0,162712.0,162383.0,162145.0,162049.0,162083.0,162176.0,162143.0,161979.0,161784.0,161596.0,161482.0,161404.0,161447.0,161605.0,161876.0,162235.0,162705.0,163181.0,163673.0,164110.0,164402.0,164644.0,164768.0,164983.0,165150.0,165394.0,165669.0,165966.0,166190.0,166378.0,166640.0,166887.0,167017.0,167023.0,167013.0,167063.0,167237.0,167392.0,167558.0,167858.0,168363.0,168961.0,169307.0,169447.0,169568.0,169780.0,170062.0,170319.0,170597.0,171011.0,171596.0,172006.0,172360.0,172552.0,173011.0,173418.0,173908.0,174252.0,174660.0,175134.0,175885.0,176395.0,176862.0,177335.0,178137.0,178988.0,179682.0,180297.0,180929.0,181664.0,182492.0,183255.0,184077.0,185001.0,185953.0,187249.0,188373.0,189471.0,190067.0,190634.0,191166.0,191807.0,192446.0,193222.0,194023.0,194884.0,195648.0,196207.0,196643.0,197190.0,197808.0,198467.0,199066.0,199623.0,200261.0,200911.0,201638.0,202347.0,203015.0,203810.0,204601.0,205116.0,205779.0,206920.0,,211067.0,,216381.0,219179.0,222014.0,224516.0,227078.0,229818.0,233453.0,237389.0,240916.0,243753.0,245950.0,247969.0,249866.0,252148.0,254749.0,257588.0,260273.0,262935.0,265377.0,267549.0
44,6,Ohio,State,OH,111717.0,111889.0,112066.0,112522.0,113073.0,113668.0,114174.0,114644.0,115113.0,115574.0,116039.0,116497.0,116939.0,117317.0,117710.0,118102.0,118481.0,118804.0,119160.0,119546.0,119931.0,120298.0,120629.0,120942.0,121213.0,121476.0,121758.0,122045.0,122344.0,122639.0,122969.0,123293.0,123619.0,123958.0,124327.0,124702.0,125042.0,125396.0,125729.0,126090.0,126437.0,126838.0,127272.0,127783.0,128281.0,128766.0,129141.0,129500.0,129804.0,130184.0,130578.0,130955.0,131315.0,131662.0,132049.0,132367.0,132681.0,132980.0,133307.0,133616.0,133981.0,134378.0,134784.0,135158.0,135471.0,135801.0,136094.0,136426.0,136724.0,137034.0,137330.0,137588.0,137782.0,137932.0,138076.0,138242.0,138410.0,138549.0,138667.0,138714.0,138687.0,138615.0,138468.0,138272.0,138084.0,137989.0,137806.0,137625.0,137423.0,137263.0,137011.0,136722.0,136544.0,136279.0,135793.0,135221.0,134664.0,134157.0,133765.0,133423.0,133175.0,132855.0,132553.0,132153.0,131681.0,131027.0,130405.0,129598.0,128688.0,127725.0,126949.0,126514.0,126252.0,125991.0,125604.0,125180.0,124815.0,124572.0,124254.0,123969.0,123665.0,123615.0,123554.0,123625.0,123634.0,123592.0,123277.0,122858.0,122304.0,121687.0,120929.0,120096.0,119338.0,118621.0,118109.0,117565.0,117083.0,116619.0,116358.0,116149.0,115885.0,115517.0,115124.0,114777.0,114329.0,113901.0,113659.0,113637.0,113640.0,113609.0,113617.0,113686.0,113747.0,113755.0,113709.0,113687.0,113712.0,113844.0,113987.0,114289.0,114740.0,115342.0,115904.0,116358.0,116636.0,116961.0,117264.0,117521.0,117481.0,117381.0,117303.0,117422.0,117675.0,118038.0,118410.0,118558.0,118684.0,118704.0,118944.0,119270.0,119791.0,120355.0,120911.0,121440.0,122022.0,122569.0,123070.0,123452.0,123775.0,124055.0,124382.0,124695.0,125118.0,125550.0,126151.0,126755.0,127301.0,127759.0,128191.0,128644.0,129125.0,129620.0,130216.0,130894.0,131627.0,132358.0,133112.0,133940.0,134728.0,135423.0,135984.0,136635.0,137345.0,138158.0,138884.0,139593.0,140130.0,140866.0,141725.0,142820.0,143830.0,144646.0,145386.0,145911.0,146429.0,146941.0,147622.0,148371.0,149263.0,150142.0,151042.0,151675.0,152376.0,152989.0,153660.0,154173.0,154785.0,155369.0,155822.0,156326.0,157051.0,157909.0,158823.0,159695.0,160630.0,161550.0,162561.0,163934.0,165482.0,167280.0,169395.0,171402.0,173747.0,175893.0,178441.0,180848.0,183440.0,186128.0,188785.0,191154.0,193258.0,195018.0,196761.0,198904.0,201276.0,203925.0,206236.0,208825.0,211101.0,213360.0
30,7,Michigan,State,MI,120753.0,120955.0,121342.0,122032.0,122876.0,123674.0,124569.0,125403.0,126169.0,126894.0,127697.0,128560.0,129355.0,129980.0,130547.0,131079.0,131706.0,132256.0,132796.0,133354.0,133972.0,134580.0,135106.0,135610.0,136189.0,136715.0,137212.0,137566.0,137913.0,138272.0,138572.0,138918.0,139206.0,139610.0,139977.0,140383.0,140763.0,141147.0,141376.0,141651.0,142091.0,142641.0,143139.0,143604.0,144116.0,144743.0,145252.0,145758.0,146239.0,146645.0,147095.0,147392.0,147800.0,148170.0,148612.0,149028.0,149423.0,149872.0,150260.0,150658.0,151087.0,151408.0,151743.0,152009.0,152386.0,152646.0,152828.0,153055.0,153324.0,153595.0,153783.0,153982.0,154190.0,154365.0,154413.0,154304.0,154085.0,153785.0,153491.0,153147.0,152779.0,152342.0,151840.0,151219.0,150516.0,149842.0,149129.0,148452.0,147591.0,146852.0,145868.0,145122.0,144023.0,143006.0,141817.0,140871.0,139842.0,138570.0,137009.0,135215.0,133593.0,132028.0,130431.0,128433.0,126628.0,125147.0,123767.0,121954.0,119654.0,117449.0,115369.0,113708.0,112229.0,110886.0,109815.0,108704.0,107754.0,106602.0,105708.0,104875.0,104403.0,103827.0,103532.0,103458.0,103706.0,103966.0,103794.0,103356.0,102572.0,101789.0,100857.0,100031.0,99116.0,98400.0,97741.0,97136.0,96614.0,96108.0,95799.0,95690.0,95661.0,95584.0,95360.0,95109.0,94927.0,94818.0,95134.0,95526.0,96144.0,96791.0,97616.0,98332.0,98884.0,99481.0,100082.0,100612.0,101200.0,102094.0,103303.0,104591.0,105877.0,107201.0,108642.0,110048.0,111358.0,112440.0,113448.0,114503.0,115667.0,116760.0,117727.0,118619.0,119554.0,120591.0,121438.0,121990.0,122239.0,122467.0,122807.0,123188.0,123697.0,124336.0,125150.0,126002.0,126717.0,127373.0,127891.0,128342.0,128612.0,128833.0,129232.0,129885.0,130640.0,131449.0,132088.0,133107.0,134134.0,135216.0,136019.0,136636.0,137398.0,138175.0,138971.0,139758.0,140703.0,141800.0,142996.0,144260.0,145587.0,146703.0,147394.0,147960.0,148575.0,149301.0,150182.0,151119.0,152437.0,153889.0,155322.0,156599.0,157709.0,158776.0,159646.0,160406.0,161144.0,161867.0,162661.0,163636.0,164595.0,165609.0,166493.0,167403.0,168326.0,169092.0,169645.0,169863.0,170263.0,170683.0,171397.0,172010.0,172911.0,173862.0,175208.0,176430.0,176896.0,176756.0,177070.0,178534.0,180776.0,183262.0,185835.0,188403.0,190811.0,193346.0,195879.0,198255.0,201073.0,204486.0,208030.0,211168.0,213476.0,215711.0,217346.0,219458.0,221914.0,224709.0,227436.0,230138.0,232474.0,234386.0
